employee_id,predicted_attrition_probability
0.7795272014701359,0.9910419337843989
-0.9086865397638012,0.9906835728010404
-0.6694121512424558,0.9906000508031202
0.4123074801977933,0.9878687160204432
0.7678958075836816,0.9830497592157575
-0.682705172826975,0.9806354083998368
1.567138730352898,0.9759650602567465
-0.7225842375805326,0.9710138889175689
-0.1892017465017,0.9700499110236658
-1.6713736531755896,0.9699827375138426
0.7961434784507849,0.9693694033263511
-1.4254527538619848,0.9689369121146274
0.138138910017085,0.9681380012002195
1.3910061943580183,0.9678520903737127
1.2181969137592692,0.967032102266755
-0.1094436169945849,0.9658641849335602
0.9955388022185728,0.9656316945146112
1.3610968957928504,0.9635321440697997
0.6881376780765665,0.9578017473853233
0.4222772463861827,0.9577681135533063
0.4870807266107137,0.956924249389215
0.0467493866235155,0.9555363326469899
0.236174944202914,0.9550582280888255
0.4887423543087786,0.9542073973057991
1.0370794946701951,0.9529787957780197
-0.10778198929652,0.9519020969818167
1.5272596655993402,0.9517957162523194
0.729678370528189,0.9512391831454624
1.500673622430302,0.9498857371047317
-1.5966004067626691,0.949403049084051
1.6552049983503376,0.9491960090869521
1.2547527231166968,0.942647122220017
-0.1210750108810392,0.942149971818779
-1.6115550560452534,0.9388153129618517
-1.3124620703935717,0.9379794720722928
0.6681981456997877,0.9356215787550848
0.5086818866855575,0.9352502374049465
-1.4121597322774655,0.9344600732960052
1.6585282537464674,0.9318419979776102
-0.7824028347108689,0.9316548219877545
1.2082271475708797,0.9311467451419232
-1.206117897717418,0.9309670596699142
0.0866284513770731,0.9304333364227303
-0.5364819353972639,0.9292639435757244
-0.8488679426334649,0.9283119938311686
-0.5065726368320957,0.9239278463081406
-1.4320992646542443,0.9239215838114709
1.0304329838779356,0.9227899971634297
1.1484085504405437,0.9219845229677152
-1.4586853078232829,0.919987738773102
-0.8970551458773469,0.9172539539211316
0.219558667222265,0.9155420687831343
0.973937642143729,0.91516251461995
1.2331515630418532,0.9151503214481791
-0.320470334648827,0.9130666805560741
1.400975960546408,0.9124802951120387
-0.0097459551106909,0.909817496091951
-0.3470563778178654,0.9073667016200082
-1.5949387790646044,0.9061432930143551
0.2876854028429259,0.9057346174775983
-0.6262098310927684,0.9020626004896609
-1.58330738517815,0.9014643233761761
0.844330681694667,0.8995497869861481
0.0201633434544771,0.8980897971972603
-0.091165712315871,0.8973464432980317
0.2046040179396809,0.8959028901949068
0.6565667518133333,0.8958014639427464
1.6369270936716236,0.8951225576481574
-0.9984144354593056,0.8946744618367063
1.1783178490057116,0.8934521686968363
-1.0549097771935123,0.8933141121200172
-1.4753015848039317,0.8917882801191743
0.9456899712766258,0.8910304870230082
-1.648110865402681,0.8906273937362822
0.9041492788250032,0.8889827020255021
1.0952364641024666,0.8876675796744967
-1.2692597502438845,0.8875815781801539
0.7712190629798115,0.88727279602175
0.2710691258622769,0.8869971001635232
-1.701282951740758,0.8860247220467626
0.433908640272637,0.8836764392669304
-0.0346703705816644,0.8835934065657777
-0.3420714947236707,0.8831496782555196
0.450524917253286,0.8826899470843571
-0.1543075648423371,0.8818786546085146
1.0254481007837408,0.8796827444419861
-0.4018900918540071,0.8789759357799657
-1.0366318725147985,0.8770815229241904
-1.6248480776297725,0.8766912908206298
-1.4669934463136072,0.8760361069981815
-0.0396552536758591,0.8756933522800799
-0.3802889317791634,0.873659025578339
0.9623062482572748,0.8729367345506586
1.578770124239352,0.869505479923736
0.0899517067732029,0.8676716427142493
-0.0147308382048856,0.8674699129635434
1.518951527109016,0.8652198688059963
-1.1130667466257838,0.8628223833206942
1.0320946115760006,0.8626850099981649
-1.2908609103187278,0.8608472942359119
1.711700340084544,0.8601432868818975
-1.5783225020839553,0.8598703166172558
-0.3985668364578772,0.8595699240854104
1.5555073364664436,0.8587536194808806
0.5901016438907375,0.8569487697566792
-0.7175993544863378,0.8559106057723647
-0.5913156494334055,0.8558751124769475
0.5768086223062182,0.8544689031660099
1.03874112236826,0.8517239400685208
1.088589953310207,0.8477925190212575
-0.926964444442515,0.8467818419552656
0.2212202949203299,0.8455373750877737
-0.2972075468759184,0.8441836432863883
0.5851167607965427,0.8439467056201887
-1.0200155955341494,0.8410845766848201
-0.4716784551727328,0.8403225172272234
0.5884400161926726,0.8397054486376552
0.4688028219319998,0.8384624677374805
-1.1529458113793414,0.8357086405939114
0.2461447103913034,0.8354021341229638
-0.0130692105068207,0.8333782347022262
-1.0482632664012528,0.8329395409833302
-0.2141261619726735,0.8301892325096022
0.8709167248637053,0.8293002990697768
0.4555098003474807,0.828453234156902
1.7083770846884143,0.8247114561018801
-0.8688074750102436,0.8238418300828708
-1.255966728659365,0.8234979094895915
-0.1775703526152457,0.8219642759746278
0.7828504568662658,0.8207948956977774
-0.6926749390153644,0.818950067943337
-0.9784749030825268,0.8187572079577322
1.1450852950444137,0.8169465918377243
0.826052777015953,0.8167095472491588
1.565477102654833,0.8163544031836953
0.1431237931112797,0.8156803708887669
1.6252956997851693,0.8144189771732974
-0.9485656045173588,0.8139937285108481
-0.386935442571423,0.8118014538320172
-1.6913131855523684,0.811795352224292
1.417592237527057,0.8113419757909281
1.0204632176895465,0.8094910743016673
-1.2476585901690405,0.8090190096137694
-0.4866331044553169,0.8068081324109997
-0.9718283922902672,0.8047617783884201
0.4256005017823124,0.8029379736570665
-1.2991690488090524,0.7993884182144319
-1.162915577567731,0.796882972662389
1.2830003939838002,0.7965982373181314
0.5402528129487905,0.7949069564267275
-0.8272667825586212,0.7947345693121426
1.2597376062108916,0.7932083333993786
-0.0512866475623134,0.7925405228295367
1.414268982130927,0.7917437566472555
0.0185017157564122,0.7916114143666545
-0.1858784911055702,0.7908041581743462
1.6419119767658183,0.7889113028743665
0.1248458884325658,0.7887814306640707
1.480734090053523,0.7886284167132577
-0.8854237519908926,0.7852869042919531
-0.6278714587908333,0.78475635569303
0.7197086043397996,0.78131931183725
-1.2343655685845214,0.77923295716379
0.6166876870597758,0.7785324175289982
1.1999190090805554,0.7742490949783379
-0.8588377088218542,0.7738573677690935
0.8742399802598352,0.7736592176108236
-0.8821004965947629,0.7736562907384975
-0.2839145252913992,0.7736495076797383
-1.0981120973431997,0.7722820597612265
-0.913671422857996,0.7722307248500676
1.5089817609206264,0.7690617843646878
0.4056609694055337,0.768080004608531
0.8825481187501596,0.7672684923481718
1.1799794767037766,0.7670836789419585
1.0703120486314932,0.7669329722197817
0.0965982175654625,0.7650479673185311
-0.139352915559753,0.7645670960046695
1.1766562213076468,0.7635906957957065
-1.1014353527393297,0.7620936079067655
1.188287615194101,0.7618185680385231
0.9789225252379238,0.7583037571933174
-1.515180649557489,0.753481634904222
-0.6195633203005088,0.7529881844441974
-0.0562715306565081,0.7525598846541138
-1.6580806315910706,0.7524062357923857
0.1663865808841882,0.748272994052507
-0.1626157033326616,0.7481232206318343
1.5538457087683788,0.7454198530420322
-1.6962980686465632,0.7447331894395688
-1.0299853617225387,0.7446626521464221
0.3707667877461708,0.7445766188604702
-0.7441853976553762,0.7441437366508878
-0.501587753737901,0.7440585817489331
-0.3686575378927091,0.7435461861039273
-1.387235316806492,0.741692239540089
-1.618201566837513,0.7413611902124321
0.8476539370907967,0.741326197934036
1.1251457626676349,0.7410500564809742
1.1284690180637649,0.7351786672342937
0.8543004478830564,0.7341414849729668
-0.7624633023340901,0.7317961369156634
-0.1659389587287914,0.7299023974537782
-1.2360271962825862,0.7298604102031586
-0.1709238418229861,0.7283307494281783
-0.730892376070857,0.7279851414040557
-1.307477187299377,0.7259162292385092
1.28964690477606,0.7247154931274169
1.3760515450754345,0.7245532900423918
-0.4185063688346561,0.7245260264455091
-1.3623109013355186,0.7235197696748752
0.334210978388743,0.7232650560133442
-1.1795318545483795,0.721734867886806
-0.3553645163081899,0.721531473905416
1.3461422465102664,0.720343720170807
-0.4633703166824083,0.7193014615924801
0.6582283795113983,0.7169513166424055
0.9024876511269384,0.7167468091435052
-0.8505295703315298,0.7163164831672567
-1.4819480955961912,0.7155546498895199
1.4624561853748093,0.7148943418950054
